order_id,order_time,zone,category,order_value,delivery_time_mins,weather,delivery_cost,discount,freshness_hrs_left,contribution_margin
100282,2025-01-15 14:15:00,Koramangala,Perishable,203.14,22,Clear,40,100,27,63.139999999999986
100283,2025-01-08 16:55:00,Koramangala,Home Needs,1130.44,20,Clear,40,0,500,1090.44
100284,2025-01-25 21:10:00,Whitefield,Beverages,673.7,19,Clear,40,50,500,583.7
100285,2025-01-01 17:05:00,Whitefield,Beverages,1165.02,31,Rainy,45,100,500,1020.02
100286,2025-01-12 16:03:00,Indiranagar,Home Needs,669.64,25,Clear,40,0,500,629.64
100287,2025-01-18 21:00:00,Indiranagar,Beverages,290.63,18,Cloudy,40,0,500,250.63
100288,2025-01-25 08:25:00,HSR Layout,Perishable,570.61,16,Cloudy,40,0,36,530.61
100289,2025-01-10 17:04:00,Whitefield,Beverages,952.62,18,Clear,40,100,500,812.62
100290,2025-01-22 17:39:00,Indiranagar,Snacks,1173.84,22,Cloudy,40,0,500,1133.84
100291,2025-01-26 17:21:00,Jayanagar,Home Needs,942.71,16,Clear,40,100,500,802.71
100292,2025-01-17 18:25:00,Jayanagar,Perishable,197.57,14,Clear,40,0,31,157.57
100293,2025-01-17 07:29:00,Koramangala,Snacks,494.36,20,Clear,40,0,500,454.36
100294,2025-01-13 08:39:00,HSR Layout,Home Needs,682.68,25,Clear,40,100,500,542.68
100295,2025-01-10 08:30:00,Indiranagar,Home Needs,497.8,13,Clear,40,50,500,407.8
100296,2025-01-19 09:19:00,Indiranagar,Beverages,428.81,17,Clear,40,0,500,388.81
100297,2025-01-19 21:30:00,Koramangala,Beverages,305.16,17,Clear,40,0,500,265.16
100298,2025-01-19 19:44:00,Indiranagar,Snacks,169.88,20,Clear,40,50,500,79.88
100299,2025-01-05 10:26:00,Koramangala,Beverages,676.91,25,Clear,40,0,500,636.91
100300,2025-01-23 09:08:00,Jayanagar,Snacks,738.93,25,Clear,40,100,500,598.93
100301,2025-01-13 09:20:00,Koramangala,Beverages,1107.73,20,Clear,40,100,500,967.73
100302,2025-01-12 08:43:00,HSR Layout,Beverages,351.88,17,Clear,40,0,500,311.88
100303,2025-01-18 10:19:00,Koramangala,Home Needs,959.73,16,Clear,40,50,500,869.73
100304,2025-01-11 17:30:00,HSR Layout,Home Needs,452.18,22,Clear,40,50,500,362.18
100305,2025-01-27 03:22:00,Koramangala,Home Needs,194.17,27,Rainy,40,0,500,154.17
100306,2025-01-30 18:28:00,HSR Layout,Beverages,374.69,18,Clear,40,100,500,234.69
100307,2025-01-23 21:17:00,Koramangala,Perishable,796.46,17,Cloudy,40,0,4,756.46
100308,2025-01-22 06:57:00,Jayanagar,Snacks,819.84,11,Clear,40,0,500,779.84
100309,2025-01-14 20:21:00,Whitefield,Perishable,865.25,29,Rainy,40,0,36,825.25
100310,2025-01-30 09:10:00,Whitefield,Beverages,651.32,16,Clear,40,0,500,611.32
100311,2025-01-11 15:18:00,Indiranagar,Perishable,834.91,17,Clear,40,100,48,694.91
100312,2025-01-24 18:54:00,Indiranagar,Snacks,588.78,15,Clear,40,0,500,548.78
100313,2025-01-27 17:25:00,Whitefield,Snacks,1133.44,34,Rainy,45,0,500,1088.44
100314,2025-01-01 03:19:00,Jayanagar,Perishable,1124.88,20,Clear,40,0,30,1084.88
100315,2025-01-21 19:34:00,Jayanagar,Beverages,1083.72,14,Cloudy,40,100,500,943.72
100316,2025-01-15 17:17:00,Koramangala,Perishable,497.22,24,Clear,40,0,46,457.22
100317,2025-01-06 07:00:00,HSR Layout,Home Needs,746.17,16,Clear,40,0,500,706.17
100318,2025-01-20 18:54:00,Whitefield,Beverages,691.04,12,Clear,40,50,500,601.04
100319,2025-01-22 12:06:00,Koramangala,Snacks,651.33,17,Clear,40,0,500,611.33
100320,2025-01-09 02:24:00,Koramangala,Beverages,941.44,20,Clear,40,0,500,901.44
100321,2025-01-19 10:46:00,Jayanagar,Perishable,424.63,21,Clear,40,0,4,384.63
100322,2025-01-22 08:07:00,Whitefield,Home Needs,317.7,19,Cloudy,40,0,500,277.7
100323,2025-01-21 18:58:00,HSR Layout,Home Needs,795.36,17,Clear,40,0,500,755.36
100324,2025-01-16 20:09:00,Whitefield,Home Needs,586.64,25,Clear,40,100,500,446.64
100325,2025-01-26 07:42:00,Koramangala,Snacks,864.36,12,Clear,40,100,500,724.36
100326,2025-01-15 18:33:00,HSR Layout,Perishable,1113.11,28,Rainy,40,0,36,1073.11
100327,2025-01-29 17:32:00,Koramangala,Snacks,322.76,24,Clear,40,0,500,282.76
100328,2025-01-22 12:13:00,Jayanagar,Beverages,245.49,24,Clear,40,0,500,205.49
100329,2025-01-15 19:08:00,Jayanagar,Beverages,629.64,11,Clear,40,100,500,489.64
100330,2025-01-15 14:43:00,HSR Layout,Perishable,565.75,10,Cloudy,40,0,38,525.75
100331,2025-01-03 18:02:00,Whitefield,Home Needs,885.4,11,Clear,40,0,500,845.4
100332,2025-01-30 07:30:00,Indiranagar,Home Needs,579.31,14,Clear,40,50,500,489.30999999999995
100333,2025-01-12 11:57:00,Whitefield,Beverages,1063.1,22,Clear,40,50,500,973.0999999999999
100334,2025-01-03 09:43:00,Jayanagar,Snacks,836.21,21,Clear,40,0,500,796.21
100335,2025-01-06 09:34:00,Whitefield,Snacks,914.25,17,Cloudy,40,0,500,874.25
100336,2025-01-25 07:01:00,HSR Layout,Beverages,857.17,23,Clear,40,100,500,717.17
100337,2025-01-13 16:52:00,Koramangala,Snacks,633.66,14,Cloudy,40,0,500,593.66
100338,2025-01-07 08:59:00,Indiranagar,Perishable,999.95,23,Clear,40,100,2,859.95
100339,2025-01-08 22:13:00,Indiranagar,Perishable,773.64,24,Cloudy,40,100,44,633.64
100340,2025-01-23 20:55:00,Indiranagar,Snacks,927.57,22,Clear,40,50,500,837.57
100341,2025-01-08 09:34:00,Koramangala,Perishable,297.14,19,Clear,40,0,47,257.14
100342,2025-01-19 21:20:00,Jayanagar,Home Needs,398.75,14,Clear,40,100,500,258.75
100343,2025-01-08 18:26:00,HSR Layout,Home Needs,214.01,15,Clear,40,50,500,124.00999999999999
100344,2025-01-18 20:31:00,Indiranagar,Home Needs,1138.67,22,Clear,40,100,500,998.6700000000001
100345,2025-01-11 13:44:00,Whitefield,Beverages,306.68,22,Clear,40,0,500,266.68
100346,2025-01-25 17:34:00,Whitefield,Snacks,1041.81,19,Clear,40,0,500,1001.81
100347,2025-01-26 08:29:00,Indiranagar,Beverages,1166.18,14,Clear,40,50,500,1076.18
100348,2025-01-08 12:16:00,Koramangala,Home Needs,829.04,24,Clear,40,0,500,789.04
100349,2025-01-03 09:34:00,Koramangala,Perishable,431.88,11,Clear,40,0,13,391.88
100350,2025-01-26 18:48:00,Jayanagar,Snacks,653.36,20,Clear,40,0,500,613.36
100351,2025-01-31 14:58:00,Indiranagar,Snacks,1134.02,13,Clear,40,50,500,1044.02
100352,2025-01-30 06:15:00,Jayanagar,Snacks,566.46,17,Cloudy,40,100,500,426.46000000000004
100353,2025-01-11 13:49:00,HSR Layout,Beverages,639.56,36,Rainy,45,0,500,594.56
100354,2025-01-09 11:23:00,Jayanagar,Beverages,639.3,25,Clear,40,0,500,599.3
100355,2025-01-30 20:13:00,HSR Layout,Home Needs,584.63,17,Clear,40,0,500,544.63
100356,2025-01-01 17:16:00,Jayanagar,Beverages,459.95,16,Clear,40,0,500,419.95
100357,2025-01-08 14:24:00,Jayanagar,Snacks,674.27,20,Cloudy,40,0,500,634.27
100358,2025-01-25 20:52:00,Whitefield,Beverages,633.87,21,Cloudy,40,0,500,593.87
100359,2025-01-05 08:46:00,Jayanagar,Beverages,343.25,26,Rainy,40,100,500,203.25
100360,2025-01-02 21:53:00,Indiranagar,Perishable,952.56,23,Clear,40,0,41,912.56
100361,2025-01-08 06:04:00,Koramangala,Perishable,379.66,39,Rainy,45,0,4,334.66
100362,2025-01-20 18:40:00,Jayanagar,Beverages,842.25,25,Rainy,40,0,500,802.25
100363,2025-01-18 08:35:00,Whitefield,Perishable,167.56,33,Rainy,45,100,19,22.560000000000002
100364,2025-01-01 10:32:00,Whitefield,Snacks,262.37,13,Clear,40,100,500,122.37
100365,2025-01-05 09:15:00,Koramangala,Home Needs,1005.98,33,Rainy,45,50,500,910.98
100366,2025-01-03 19:23:00,Whitefield,Beverages,743.25,17,Clear,40,0,500,703.25
100367,2025-01-22 15:52:00,Indiranagar,Perishable,248.18,22,Cloudy,40,50,36,158.18
100368,2025-01-16 16:03:00,Indiranagar,Snacks,236.82,38,Rainy,45,0,500,191.82
100369,2025-01-19 17:54:00,Indiranagar,Perishable,391.25,25,Clear,40,0,3,351.25
100370,2025-01-30 17:04:00,HSR Layout,Perishable,338.32,20,Clear,40,0,14,298.32
100371,2025-01-19 20:09:00,Whitefield,Perishable,464.24,17,Clear,40,100,25,324.24
100372,2025-01-22 11:57:00,Jayanagar,Home Needs,553.04,14,Cloudy,40,0,500,513.04
100373,2025-01-17 15:47:00,HSR Layout,Perishable,252.57,17,Clear,40,0,22,212.57
100374,2025-01-20 21:49:00,Jayanagar,Beverages,1167.37,20,Clear,40,0,500,1127.37
100375,2025-01-21 08:17:00,Whitefield,Beverages,389.55,22,Cloudy,40,50,500,299.55
100376,2025-01-06 18:43:00,Jayanagar,Beverages,239.98,19,Clear,40,0,500,199.98
100377,2025-01-23 08:04:00,Indiranagar,Home Needs,311.93,29,Rainy,40,50,500,221.93
100378,2025-01-11 18:23:00,Indiranagar,Perishable,155.45,19,Clear,40,50,24,65.44999999999999
100379,2025-01-25 21:17:00,Indiranagar,Snacks,241.66,38,Rainy,45,50,500,146.66
100380,2025-01-18 09:35:00,Jayanagar,Beverages,258.46,12,Clear,40,0,500,218.45999999999998
100381,2025-01-18 11:05:00,Jayanagar,Home Needs,1056.9,25,Rainy,40,0,500,1016.9000000000001
100382,2025-01-14 03:24:00,Indiranagar,Snacks,750.56,15,Clear,40,50,500,660.56
100383,2025-01-06 20:08:00,HSR Layout,Home Needs,431.83,14,Cloudy,40,0,500,391.83
100384,2025-01-06 14:27:00,HSR Layout,Beverages,464.74,27,Rainy,40,0,500,424.74
100385,2025-01-09 08:15:00,Whitefield,Snacks,630.75,29,Rainy,40,0,500,590.75
100386,2025-01-01 08:25:00,HSR Layout,Beverages,994.28,20,Clear,40,50,500,904.28
100387,2025-01-11 20:27:00,Jayanagar,Snacks,465.46,16,Clear,40,50,500,375.46
100388,2025-01-11 11:11:00,Whitefield,Home Needs,456.02,40,Rainy,45,100,500,311.02
100389,2025-01-26 19:15:00,HSR Layout,Beverages,444.32,22,Clear,40,0,500,404.32
100390,2025-01-04 19:59:00,Jayanagar,Snacks,771.84,15,Clear,40,100,500,631.84
100391,2025-01-01 11:46:00,Whitefield,Snacks,610.38,19,Clear,40,0,500,570.38
100392,2025-01-27 09:54:00,Whitefield,Beverages,296.14,19,Cloudy,40,0,500,256.14
100393,2025-01-09 18:42:00,Koramangala,Beverages,978.53,12,Clear,40,50,500,888.53
100394,2025-01-20 17:30:00,Jayanagar,Beverages,711.09,23,Cloudy,40,100,500,571.09
100395,2025-01-02 09:50:00,HSR Layout,Perishable,264.84,17,Clear,40,0,11,224.83999999999997
100396,2025-01-21 17:39:00,Indiranagar,Beverages,1165.15,20,Clear,40,50,500,1075.15
100397,2025-01-04 01:00:00,Indiranagar,Home Needs,383.1,17,Cloudy,40,50,500,293.1
100398,2025-01-12 21:25:00,Whitefield,Snacks,512.22,10,Clear,40,50,500,422.22
100399,2025-01-04 19:18:00,Whitefield,Perishable,271.87,14,Cloudy,40,0,20,231.87
100400,2025-01-11 19:29:00,Koramangala,Beverages,515.72,13,Clear,40,50,500,425.72
100401,2025-01-24 18:44:00,Whitefield,Home Needs,220.53,11,Clear,40,0,500,180.53
100402,2025-01-01 17:54:00,HSR Layout,Perishable,861.0,30,Rainy,40,0,34,821.0
100403,2025-01-06 21:35:00,Koramangala,Home Needs,737.84,24,Cloudy,40,0,500,697.84
100404,2025-01-26 17:25:00,Koramangala,Snacks,822.5,23,Clear,40,50,500,732.5
100405,2025-01-01 23:47:00,Jayanagar,Snacks,622.05,38,Rainy,45,50,500,527.05
100406,2025-01-01 08:45:00,Koramangala,Snacks,442.26,12,Cloudy,40,100,500,302.26
100407,2025-01-04 21:51:00,Jayanagar,Snacks,534.08,16,Clear,40,50,500,444.08000000000004
100408,2025-01-04 18:16:00,Whitefield,Home Needs,776.82,22,Clear,40,100,500,636.82
100409,2025-01-04 05:22:00,HSR Layout,Beverages,798.23,19,Clear,40,100,500,658.23
100410,2025-01-19 20:05:00,Koramangala,Home Needs,273.75,19,Clear,40,0,500,233.75
100411,2025-01-06 14:23:00,Koramangala,Beverages,589.15,14,Clear,40,100,500,449.15
100412,2025-01-13 18:27:00,Koramangala,Beverages,817.28,15,Cloudy,40,100,500,677.28
100413,2025-01-06 14:31:00,HSR Layout,Snacks,346.45,24,Clear,40,100,500,206.45
100414,2025-01-02 19:55:00,HSR Layout,Perishable,658.84,16,Clear,40,50,36,568.84
100415,2025-01-17 10:41:00,Whitefield,Beverages,868.93,23,Clear,40,50,500,778.93
100416,2025-01-16 08:10:00,Indiranagar,Perishable,985.67,17,Clear,40,0,3,945.67
100417,2025-01-09 17:14:00,Jayanagar,Home Needs,326.62,24,Clear,40,100,500,186.62
100418,2025-01-24 21:49:00,Whitefield,Perishable,751.35,18,Clear,40,100,24,611.35
100419,2025-01-18 18:52:00,Indiranagar,Beverages,723.67,23,Clear,40,0,500,683.67
100420,2025-01-24 01:53:00,Koramangala,Home Needs,1068.55,11,Clear,40,50,500,978.55
100421,2025-01-09 09:22:00,Indiranagar,Beverages,1058.55,13,Cloudy,40,0,500,1018.55
100422,2025-01-07 09:51:00,Jayanagar,Home Needs,1054.1,23,Clear,40,0,500,1014.0999999999999
100423,2025-01-20 07:08:00,Koramangala,Snacks,995.71,21,Cloudy,40,100,500,855.71
100424,2025-01-09 17:38:00,Jayanagar,Snacks,489.84,19,Clear,40,0,500,449.84
100425,2025-01-19 06:17:00,Jayanagar,Perishable,292.37,38,Rainy,45,0,18,247.37
100426,2025-01-28 10:41:00,Koramangala,Snacks,412.16,20,Cloudy,40,0,500,372.16
100427,2025-01-25 10:53:00,Whitefield,Beverages,299.28,18,Clear,40,50,500,209.27999999999997
100428,2025-01-13 03:28:00,Indiranagar,Perishable,572.99,18,Clear,40,0,30,532.99
100429,2025-01-31 18:31:00,HSR Layout,Perishable,1062.35,12,Clear,40,50,41,972.3499999999999
100430,2025-01-22 20:44:00,HSR Layout,Perishable,985.46,22,Clear,40,0,28,945.46
100431,2025-01-27 17:13:00,Whitefield,Home Needs,489.01,19,Clear,40,0,500,449.01
100432,2025-01-18 16:36:00,Koramangala,Beverages,977.72,11,Clear,40,0,500,937.72
100433,2025-01-04 09:40:00,Whitefield,Perishable,280.45,15,Clear,40,50,30,190.45
100434,2025-01-01 21:27:00,Koramangala,Snacks,1076.26,19,Cloudy,40,0,500,1036.26
100435,2025-01-28 15:59:00,HSR Layout,Perishable,837.32,18,Clear,40,0,24,797.32
100436,2025-01-22 19:57:00,Koramangala,Perishable,566.16,19,Clear,40,0,28,526.16
100437,2025-01-21 02:05:00,Indiranagar,Perishable,374.09,12,Clear,40,0,38,334.09
100438,2025-01-08 19:33:00,Whitefield,Perishable,158.47,20,Clear,40,0,28,118.47
100439,2025-01-23 02:08:00,Whitefield,Perishable,390.39,12,Clear,40,0,7,350.39
100440,2025-01-11 11:23:00,HSR Layout,Snacks,551.86,14,Clear,40,0,500,511.86
100441,2025-01-03 01:33:00,Jayanagar,Perishable,790.84,15,Clear,40,50,23,700.84
100442,2025-01-24 20:13:00,Koramangala,Beverages,796.88,24,Clear,40,0,500,756.88
100443,2025-01-03 19:57:00,Indiranagar,Snacks,940.07,22,Clear,40,0,500,900.07
100444,2025-01-31 07:27:00,HSR Layout,Snacks,410.18,12,Clear,40,0,500,370.18
100445,2025-01-18 19:38:00,Jayanagar,Home Needs,967.92,10,Cloudy,40,0,500,927.92
100446,2025-01-07 20:33:00,Jayanagar,Snacks,935.24,19,Clear,40,0,500,895.24
100447,2025-01-26 19:57:00,Koramangala,Beverages,555.18,17,Clear,40,50,500,465.17999999999995
100448,2025-01-21 12:38:00,Indiranagar,Perishable,1186.23,20,Cloudy,40,0,25,1146.23
100449,2025-01-28 01:53:00,Jayanagar,Beverages,533.68,15,Clear,40,50,500,443.67999999999995
100450,2025-01-31 10:49:00,Indiranagar,Perishable,766.73,10,Clear,40,0,14,726.73
100451,2025-01-02 09:59:00,Indiranagar,Beverages,681.94,23,Clear,40,50,500,591.94
100452,2025-01-23 17:25:00,Indiranagar,Snacks,441.34,19,Cloudy,40,0,500,401.34
100453,2025-01-17 20:58:00,Koramangala,Snacks,713.21,22,Clear,40,100,500,573.21
100454,2025-01-21 11:48:00,Indiranagar,Home Needs,883.61,17,Clear,40,0,500,843.61
100455,2025-01-08 18:05:00,Whitefield,Perishable,626.04,11,Clear,40,0,43,586.04
100456,2025-01-24 18:42:00,Koramangala,Perishable,163.3,14,Clear,40,0,11,123.30000000000001
100457,2025-01-16 18:22:00,Jayanagar,Home Needs,325.31,14,Clear,40,0,500,285.31
100458,2025-01-24 12:56:00,Indiranagar,Perishable,501.76,23,Cloudy,40,0,34,461.76
100459,2025-01-03 20:16:00,Jayanagar,Perishable,670.95,21,Clear,40,0,32,630.95
100460,2025-01-28 21:36:00,Koramangala,Home Needs,315.18,13,Clear,40,100,500,175.18
100461,2025-01-22 21:46:00,Indiranagar,Snacks,927.82,25,Rainy,40,0,500,887.82
100462,2025-01-28 17:55:00,Indiranagar,Snacks,198.28,21,Clear,40,50,500,108.28
100463,2025-01-30 12:09:00,Koramangala,Perishable,730.51,23,Clear,40,0,21,690.51
100464,2025-01-08 18:26:00,HSR Layout,Home Needs,1017.3,21,Clear,40,0,500,977.3
100465,2025-01-17 08:43:00,Indiranagar,Snacks,384.34,26,Rainy,40,50,500,294.34
100466,2025-01-03 23:56:00,Whitefield,Home Needs,962.2,19,Clear,40,0,500,922.2
100467,2025-01-03 09:35:00,Whitefield,Perishable,537.37,19,Clear,40,100,20,397.37
100468,2025-01-24 01:39:00,Koramangala,Beverages,536.69,25,Cloudy,40,0,500,496.69000000000005
100469,2025-01-24 08:57:00,Jayanagar,Snacks,308.09,23,Clear,40,0,500,268.09
100470,2025-01-08 12:34:00,HSR Layout,Perishable,1148.54,10,Clear,40,50,48,1058.54
100471,2025-01-24 19:19:00,Indiranagar,Snacks,706.31,32,Rainy,45,50,500,611.31
100472,2025-01-16 10:03:00,Koramangala,Home Needs,247.68,17,Clear,40,100,500,107.68
100473,2025-01-14 08:44:00,HSR Layout,Beverages,1173.28,12,Cloudy,40,100,500,1033.28
100474,2025-01-04 21:32:00,Koramangala,Beverages,228.57,11,Clear,40,50,500,138.57
100475,2025-01-22 18:08:00,Koramangala,Home Needs,424.04,20,Clear,40,50,500,334.04
100476,2025-01-23 09:53:00,HSR Layout,Home Needs,625.4,17,Cloudy,40,0,500,585.4
100477,2025-01-31 17:12:00,Koramangala,Perishable,313.18,15,Clear,40,50,30,223.18
100478,2025-01-11 17:26:00,Indiranagar,Home Needs,1162.87,16,Clear,40,50,500,1072.87
100479,2025-01-10 09:29:00,HSR Layout,Perishable,244.94,34,Rainy,45,100,3,99.94
100480,2025-01-07 07:53:00,HSR Layout,Snacks,245.77,17,Clear,40,0,500,205.77
100481,2025-01-13 11:32:00,Indiranagar,Home Needs,423.18,15,Clear,40,0,500,383.18
100482,2025-01-31 12:25:00,Whitefield,Snacks,249.46,13,Clear,40,0,500,209.46
100483,2025-01-04 19:00:00,Indiranagar,Snacks,287.25,22,Clear,40,0,500,247.25
100484,2025-01-22 18:40:00,Indiranagar,Home Needs,1113.3,12,Clear,40,0,500,1073.3
100485,2025-01-03 19:12:00,Whitefield,Snacks,246.58,20,Cloudy,40,0,500,206.58
100486,2025-01-02 19:29:00,Indiranagar,Snacks,1120.34,23,Clear,40,50,500,1030.34
100487,2025-01-16 03:01:00,Whitefield,Beverages,331.45,16,Clear,40,0,500,291.45
100488,2025-01-09 18:17:00,Whitefield,Snacks,186.38,17,Clear,40,0,500,146.38
100489,2025-01-16 17:26:00,Jayanagar,Beverages,214.03,18,Clear,40,50,500,124.03
100490,2025-01-05 14:26:00,Koramangala,Snacks,812.29,25,Rainy,40,50,500,722.29
100491,2025-01-26 07:45:00,HSR Layout,Beverages,721.74,25,Clear,40,0,500,681.74
100492,2025-01-30 19:36:00,Jayanagar,Home Needs,557.8,15,Clear,40,0,500,517.8
100493,2025-01-11 19:38:00,Koramangala,Perishable,1090.55,18,Clear,40,0,31,1050.55
100494,2025-01-17 11:22:00,Jayanagar,Snacks,1172.68,28,Rainy,40,0,500,1132.68
100495,2025-01-22 20:15:00,HSR Layout,Perishable,952.25,17,Clear,40,100,25,812.25
100496,2025-01-12 12:59:00,Koramangala,Snacks,398.38,20,Clear,40,0,500,358.38
100497,2025-01-30 15:37:00,Indiranagar,Home Needs,1144.94,14,Clear,40,100,500,1004.94
100498,2025-01-31 21:12:00,Whitefield,Home Needs,334.33,11,Clear,40,0,500,294.33
100499,2025-01-02 21:14:00,Jayanagar,Snacks,170.92,25,Clear,40,0,500,130.92
100500,2025-01-11 09:58:00,Jayanagar,Snacks,996.77,20,Clear,40,0,500,956.77
100501,2025-01-30 21:51:00,HSR Layout,Perishable,173.01,29,Rainy,40,0,34,133.01
100502,2025-01-28 20:23:00,Indiranagar,Home Needs,889.76,22,Clear,40,100,500,749.76
100503,2025-01-04 19:21:00,HSR Layout,Home Needs,293.27,30,Rainy,40,50,500,203.26999999999998
100504,2025-01-26 11:40:00,Whitefield,Home Needs,332.91,21,Clear,40,0,500,292.91
100505,2025-01-22 10:37:00,Koramangala,Beverages,472.16,19,Cloudy,40,0,500,432.16
100506,2025-01-06 21:46:00,Indiranagar,Beverages,1043.29,11,Clear,40,0,500,1003.29
100507,2025-01-20 19:20:00,Jayanagar,Snacks,821.63,13,Cloudy,40,50,500,731.63
100508,2025-01-05 09:21:00,Indiranagar,Snacks,514.15,20,Clear,40,0,500,474.15
100509,2025-01-21 21:56:00,Indiranagar,Home Needs,618.96,18,Clear,40,0,500,578.96
100510,2025-01-08 19:44:00,Indiranagar,Home Needs,419.49,13,Clear,40,0,500,379.49
100511,2025-01-02 21:24:00,Whitefield,Beverages,1167.56,23,Cloudy,40,50,500,1077.56
100512,2025-01-29 21:24:00,HSR Layout,Beverages,256.5,25,Clear,40,100,500,116.5
100513,2025-01-21 21:48:00,Koramangala,Snacks,623.85,26,Rainy,40,0,500,583.85
100514,2025-01-01 13:20:00,HSR Layout,Perishable,227.91,30,Rainy,40,50,11,137.91
100515,2025-01-24 03:04:00,Jayanagar,Perishable,504.85,25,Clear,40,0,28,464.85
100516,2025-01-31 11:41:00,Koramangala,Beverages,314.96,13,Clear,40,0,500,274.96
100517,2025-01-07 07:12:00,Whitefield,Home Needs,843.63,19,Clear,40,0,500,803.63
100518,2025-01-04 14:03:00,Whitefield,Beverages,311.27,36,Rainy,45,0,500,266.27
100519,2025-01-14 06:05:00,HSR Layout,Beverages,359.66,10,Clear,40,0,500,319.66
100520,2025-01-06 18:40:00,HSR Layout,Perishable,647.25,28,Rainy,40,0,26,607.25
100521,2025-01-16 13:31:00,HSR Layout,Perishable,823.96,22,Clear,40,0,24,783.96
100522,2025-01-29 21:24:00,HSR Layout,Snacks,618.06,18,Clear,40,50,500,528.06
100523,2025-01-15 11:16:00,Koramangala,Home Needs,742.46,14,Clear,40,0,500,702.46
100524,2025-01-03 21:42:00,HSR Layout,Beverages,1169.24,17,Clear,40,100,500,1029.24
100525,2025-01-02 21:53:00,Whitefield,Beverages,1163.91,25,Clear,40,100,500,1023.9100000000001
100526,2025-01-29 21:15:00,Whitefield,Home Needs,232.9,26,Rainy,40,100,500,92.9
100527,2025-01-19 23:57:00,Jayanagar,Snacks,276.3,24,Clear,40,0,500,236.3
100528,2025-01-31 20:10:00,Koramangala,Snacks,282.5,23,Clear,40,0,500,242.5
100529,2025-01-22 17:27:00,Koramangala,Snacks,1025.81,18,Clear,40,0,500,985.81
100530,2025-01-30 21:46:00,Indiranagar,Perishable,557.5,22,Cloudy,40,100,21,417.5
100531,2025-01-28 20:17:00,Jayanagar,Beverages,1113.02,10,Clear,40,100,500,973.02
100532,2025-01-19 17:33:00,Whitefield,Perishable,585.16,29,Rainy,40,100,38,445.15999999999997
100533,2025-01-19 11:48:00,Indiranagar,Perishable,740.82,13,Clear,40,0,35,700.82
100534,2025-01-29 14:22:00,Whitefield,Home Needs,552.2,25,Clear,40,100,500,412.20000000000005
100535,2025-01-20 12:30:00,Indiranagar,Snacks,439.18,14,Clear,40,100,500,299.18
100536,2025-01-20 04:43:00,Whitefield,Perishable,565.58,20,Clear,40,0,4,525.58
100537,2025-01-24 23:30:00,HSR Layout,Home Needs,171.24,19,Clear,40,0,500,131.24
100538,2025-01-09 15:53:00,Whitefield,Perishable,1171.12,17,Clear,40,0,20,1131.12
100539,2025-01-24 10:28:00,HSR Layout,Home Needs,915.24,12,Cloudy,40,0,500,875.24
100540,2025-01-15 20:13:00,Whitefield,Beverages,947.47,21,Clear,40,0,500,907.47
100541,2025-01-17 17:50:00,Koramangala,Perishable,476.68,22,Cloudy,40,0,34,436.68
100542,2025-01-29 21:36:00,Indiranagar,Snacks,352.4,16,Clear,40,0,500,312.4
